name,price,speed,modules,price_per_gb,color,first_word_latency,cas_latency
TEAMGROUP Xtreem ARGB 32 GB,189.99,"5,7600","2,16",5.937,Black,9.474,36.0
TEAMGROUP Xtreem ARGB 32 GB,199.99,"5,8000","2,16",6.25,Black,9.5,38.0
Patriot Viper Venom RGB 32 GB,98.99,"5,6400","2,16",3.093,Black / White,12.5,40.0
G.Skill Trident X 32 GB,184.7,"3,2400","4,8",5.772,Black / Red,8.333,10.0
Lexar Ares RGB 2nd Gen 48 GB,209.99,"5,8000","2,24",4.375,Black,10.0,40.0
TEAMGROUP Elite 16 GB,50.99,"5,5200","2,8",3.187,Black,16.154,42.0
Corsair Vengeance 8 GB,84.75,"3,1600","2,4",10.594,Black / Blue,11.25,9.0
Corsair CMV8GX4M1A2133C15 8 GB,34.99,"4,2133","1,8",4.374,Black,14.065,15.0
G.Skill Ripjaws V 8 GB,23.99,"4,2666","1,8",2.999,Red / Black,14.254,19.0
G.Skill NS 4 GB,19.05,"3,1600","1,4",4.763,Black,13.75,11.0
Kingston ValueRAM 32 GB,104.65,"5,5600","1,32",3.27,Green / Black,16.429,46.0
G.Skill Trident Z 128 GB,,"4,3866","8,16",,Black / White,9.829,19.0
PNY Performance 16 GB,207.78,"5,4800","1,16",12.986,Black,16.667,40.0
ADATA XPG LANCER NEON RGB 32 GB,157.21,"5,6400","2,16",4.913,Black,10.0,32.0
Corsair Vengeance LPX 32 GB,81.76,"4,2666","1,32",2.555,Black / Yellow,12.003,16.0
G.Skill Trident Z Neo 32 GB,89.99,"4,3200","2,16",2.812,Silver / Black,10.0,16.0
TEAMGROUP T-Force Delta RGB 16 GB,61.06,"4,3200","2,8",3.816,White,10.0,16.0
ADATA XPG LANCER RGB 64 GB,,"5,6000","2,32",,White,10.0,30.0
Crucial CT8G4DFS832A 8 GB,28.76,"4,3200","1,8",3.595,Green / Black,13.75,22.0
G.Skill Trident Z5 RGB 48 GB,209.99,"5,8000","2,24",4.375,White / Black,10.0,40.0
Corsair Vengeance RGB RS 16 GB,64.23,"4,3600","2,8",4.014,Black / Gray,10.0,18.0
ADATA XPG GAMMIX D20 32 GB,,"4,3200","2,16",,Black / Silver,10.0,16.0
TEAMGROUP T-Force Dark Za 32 GB,,"4,3600","2,16",,Black / Silver,10.0,18.0
Corsair Vengeance RGB Pro 8 GB,52.99,"4,3200","1,8",6.624,Black,10.0,16.0
Corsair Vengeance RGB RT 32 GB,94.99,"4,3600","2,16",2.968,White / Black,10.0,18.0
Corsair Vengeance RGB 96 GB,262.99,"5,5200","2,48",2.739,Black,14.615,38.0
Silicon Power XPOWER Storm RGB 64 GB,169.99,"5,6000","2,32",2.656,Gold,12.667,38.0
TEAMGROUP Xtreem ARGB 48 GB,249.99,"5,8000","2,24",,Black,9.5,38.0
TEAMGROUP T-Force Delta RGB 32 GB,102.99,"5,5600","2,16",3.218,White,11.429,32.0
Kingston FURY 32 GB,102.42,"5,5600","1,32",3.201,White,14.286,40.0
G.Skill Trident Z5 Royal 48 GB,214.99,"5,7200","2,24",4.479,Gold,10.0,36.0
TEAMGROUP Elite 16 GB,36.99,"4,2666","1,16",2.312,Black,14.254,19.0
Kingston FURY Beast RGB 32 GB,279.0,"5,6000","2,16",8.719,Black,13.333,40.0
Kingston Fury Renegade RGB 32 GB,239.96,"5,8000","2,16",7.499,Silver / Black,9.5,38.0
Crucial CT2K4G4DFS824A 8 GB,29.99,"4,2400","2,4",3.749,Green,14.167,17.0
Patriot Signature Line 16 GB,41.99,"4,3200","1,16",2.624,,13.75,22.0
Timetec PINNACLE Konduit 32 GB,49.99,"4,3600","1,32",1.562,White,10.0,18.0
SK Hynix HMA451U6AFR8N-TF 4 GB,,"4,2133","1,4",,,14.065,15.0
TEAMGROUP T-Force Vulcan Z 8 GB,,"4,3200","1,8",,Red,10.0,16.0
GeIL EVO POTENZA 16 GB,,"4,3200","2,8",,Black,10.0,16.0
OLOy Blade RGB 16 GB,,"4,3200","2,8",,Black,10.0,16.0
Apacer Panther RGB 32 GB,,"5,6000","2,16",,Silver / Black,13.333,40.0
ADATA XPG LANCER RGB 32 GB,124.99,"5,5600","2,16",3.906,Black,12.857,36.0
Crucial CT32G48C40S5 32 GB,74.99,"5,4800","1,32",2.343,Black,16.667,40.0
TEAMGROUP T-Force Delta RGB 32 GB,149.99,"5,7800","2,16",4.687,Black / Silver,9.744,38.0
Kingston Server Premier 8 GB,59.95,"4,3200","1,8",7.494,,13.75,22.0
Corsair Dominator Platinum RGB 32 GB,146.99,"5,6000","2,16",4.593,,12.0,36.0
Kingston FURY 64 GB,229.59,"5,6000","2,32",3.587,White,12.0,36.0
Corsair Vengeance RGB Pro 32 GB,140.99,"4,2666","2,16",4.406,Black,12.003,16.0
Kingston FURY Beast 32 GB,134.63,"5,6000","1,32",4.207,Black,10.0,30.0
Corsair Vengeance LP 16 GB,79.98,"3,1600","2,8",4.999,Black / Yellow,12.5,10.0
Corsair Vengeance LPX 32 GB,147.99,"4,2666","4,8",4.625,Black / Yellow,12.003,16.0
V-Color TD48G26S819-VC 8 GB,18.98,"4,2666","1,8",2.373,Black,14.254,19.0
G.Skill Ripjaws V 8 GB,68.0,"4,3200","2,4",8.5,Black,10.0,16.0
Crucial CT102464BA160B 8 GB,18.0,"3,1600","1,8",2.25,Green,13.75,11.0
ADATA XPG SPECTRIX D50 32 GB,,"4,3600","2,16",,Black,10.0,18.0
Acer Predator Pallas II 64 GB,,"5,6000","2,32",,Black,10.0,30.0
Crucial CT2K24G56C46S5 48 GB,106.99,"5,5600","2,24",,Black,16.429,46.0
Crucial CT48G56C46S5 48 GB,101.99,"5,5600","1,48",2.125,Black,16.429,46.0
Crucial CT8G48C40S5 8 GB,20.99,"5,4800","1,8",2.624,Black,16.667,40.0
G.Skill Trident Z5 RGB 32 GB,193.82,"5,7800","2,16",6.057,Silver / Black,9.231,36.0
Crucial CT2K102464BD186D 16 GB,29.29,"3,1866","2,8",1.831,Green / Black,13.934,13.0
G.Skill Trident Z5 RGB 32 GB,165.44,"5,6600","2,16",5.17,Black,10.303,34.0
Timetec PINNACLE Konduit RGB 16 GB,,"4,3200","1,16",,White,10.0,16.0
Kingston FURY Beast RGB 16 GB,60.78,"5,5600","1,16",3.799,Black,12.857,36.0
G.Skill NT 4 GB,30.03,"4,2133","1,4",7.508,Black,14.065,15.0
Crucial CT12864BA1067 1 GB,,"3,1066","1,1",,Green,13.133,7.0
GeIL Dragon RAM 32 GB,,"4,3000","2,16",,White / Gold,10.0,15.0
Corsair Dominator Platinum 16 GB,,"4,2400","2,8",,Black / Silver,8.333,10.0
Kingston FURY Renegade 16 GB,157.99,"5,7200","1,16",9.874,White / Silver,10.556,38.0
G.Skill Trident Z5 RGB 48 GB,194.99,"5,7200","2,24",4.062,White / Black,10.0,36.0
Kingston KSM48E40BD8KM-32HM 32 GB,249.99,"5,4800","1,32",7.812,Green,16.667,40.0
Kingston FURY Beast RGB 16 GB,98.26,"5,6000","1,16",6.141,White,10.0,30.0
Kingston FURY Beast 32 GB,99.56,"5,5600","1,32",3.111,Black / Silver,12.857,36.0
ADATA AD5U480016G-DT 32 GB,139.87,"5,4800","2,16",4.371,Black,16.667,40.0
Klevv CRAS XR5 RGB 32 GB,177.88,"5,7200","2,16",5.559,White / Black,10.0,36.0
G.Skill Trident Z5 32 GB,,"5,6000","2,16",,Black / Silver,13.333,40.0
G.Skill Ripjaws V 64 GB,,"4,4600","2,32",,Black,8.696,20.0
Silicon Power SP004GBLFU266X02 4 GB,,"4,2666","1,4",,,14.254,19.0
TEAMGROUP T-Create Classic 64 GB,114.99,"4,3200","2,32",1.797,Silver,13.75,22.0
G.Skill Trident Z5 Neo RGB 48 GB,109.99,"5,5600","2,24",2.291,Black,14.286,40.0
Corsair Vengeance LPX 64 GB,248.99,"4,2400","4,16",3.89,Black / Yellow,11.667,14.0
G.Skill Trident Z Neo 16 GB,54.99,"4,3600","2,8",3.437,Black / Silver,10.0,18.0
Corsair Vengeance 32 GB,137.99,"5,6200","2,16",4.312,Black / Silver,10.323,32.0
G.Skill Aegis 16 GB,64.5,"4,2133","2,8",4.031,Black / Red,14.065,15.0
Corsair Vengeance RGB RT 16 GB,72.98,"4,3600","2,8",4.561,Black,8.889,16.0
TEAMGROUP T-Force Vulcan Z 8 GB,41.48,"4,3200","1,8",5.185,Gray,10.0,16.0
Kingston HyperX Fury 64 GB,399.0,"4,3600","2,32",6.234,Black / Silver,10.0,18.0
TEAMGROUP T-Force Xtreem ARGB 32 GB,,"4,3600","2,16",,White,10.0,18.0
Kingston KTD-PE421/8G 8 GB,19.89,"4,2133","1,8",2.486,Green,14.065,15.0
Neo Forza Trinity 32 GB,,"5,6400","2,16",,Black,12.5,40.0
Crucial CT2K16G4DFD8266 32 GB,72.0,"4,2666","2,16",2.25,Green / Black,14.254,19.0
Corsair Vengeance 32 GB,107.17,"5,5600","2,16",3.349,Black / Gray,14.286,40.0
Timetec PINNACLE Konduit RGB 64 GB,,"4,3200","2,32",,White,10.0,16.0
Kingston FURY 32 GB,121.99,"5,5600","2,16",3.812,White,14.286,40.0
Kingston FURY Beast 32 GB,187.0,"5,6400","2,16",5.844,Black,10.0,32.0
Patriot Viper Elite II 8 GB,29.94,"4,3200","1,8",,Red / Black,11.25,18.0
Kingston FURY Beast RGB 64 GB,379.48,"5,6000","2,32",5.929,Black,13.333,40.0
Biwin Black Opal HX100 32 GB,,"5,6000","2,16",,Black,10.0,30.0
Kingston KVR1333D3/2GR 2 GB,22.1,"3,1333","1,2",11.05,Green,13.503,9.0
Patriot PSD34G160081 4 GB,13.98,"3,1600","1,4",3.495,Green,13.75,11.0
Crucial Ballistix Sport LT 8 GB,,"4,2400","1,8",,Silver,13.333,16.0
ADATA XPG SPECTRIX D41 8 GB,,"4,3000","1,8",,Black / White,10.667,16.0
ADATA XPG SPECTRIX D60G 32 GB,,"4,3200","2,16",,Silver / Black,10.0,16.0
GeIL Orion AMD Edition 16 GB,,"4,3200","2,8",,Gray,10.0,16.0
Corsair Dominator Platinum RGB 64 GB,379.99,"5,6400","4,16",5.937,Black,10.0,32.0
Patriot Viper Steel RGB 64 GB,129.99,"4,3200","2,32",2.031,Black,11.25,18.0
G.Skill Ripjaws V 16 GB,109.94,"4,3200","2,8",6.871,Black,10.0,16.0
G.Skill Trident Z 16 GB,,"4,3200","2,8",,Silver / White,8.75,14.0
Patriot Viper Venom RGB 64 GB,154.99,"5,5200","2,32",2.422,Black / White,15.385,40.0
G.Skill Ripjaws S5 48 GB,174.99,"5,6800","2,24",3.646,Black,10.0,34.0
Kingston FURY Beast 64 GB,291.92,"4,3600","4,16",4.561,Black,10.0,18.0
G.Skill Ripjaws X 16 GB,64.19,"3,2400","2,8",4.012,Black / Blue,9.167,11.0
Lexar Ares RGB 32 GB,223.43,"5,7200","2,16",6.982,Black / Silver,9.444,34.0
Patriot Viper Steel RGB 32 GB,91.99,"4,3200","2,16",2.875,Black,11.25,18.0
Kingston FURY Beast 16 GB,80.6,"5,5200","1,16",5.037,Black,13.846,36.0
Kingston FURY 16 GB,64.37,"5,5200","1,16",4.023,White,15.385,40.0
Kingston Fury Beast RGB Special Edition 8 GB,29.99,"4,3200","1,8",3.749,White,10.0,16.0
Mushkin Enhanced Redline Stiletto 32 GB,,"4,3200","2,16",,Black,10.0,16.0
Kingston FURY Beast 16 GB,,"4,2666","2,8",,Black,12.003,16.0
Acer Predator Hermes RGB 32 GB,,"5,6400","2,16",,Black,10.0,32.0
TEAMGROUP T-Force Delta RGB Eco 32 GB,97.99,"5,6400","2,16",3.062,Silver,11.875,38.0
G.Skill Ripjaws V 64 GB,216.6,"4,3600","2,32",3.384,Black,8.889,16.0
OLOy WarHawk RGB 16 GB,45.99,"4,3600","2,8",2.874,Black / White,10.0,18.0
G.Skill Trident Z5 Royal 48 GB,259.99,"5,8000","2,24",5.416,Gold,10.0,40.0
TEAMGROUP T-Force Xtreem 48 GB,199.99,"5,7600","2,24",4.166,Pink,9.474,36.0
G.Skill NT 16 GB,,"4,2133","2,8",,Black,14.065,15.0
Silicon Power SP032GBLFU320X22 32 GB,,"4,3200","2,16",,,13.75,22.0
Silicon Power SP016GBLVU480F02 16 GB,,"5,4800","1,16",,,16.667,40.0
Kingston FURY 16 GB,,"4,2400","2,8",,Black / Silver,12.5,15.0
Corsair Vengeance RGB Pro 64 GB,415.45,"4,3000","4,16",6.491,White,10.0,15.0
Thermaltake TOUGHRAM Z-ONE RGB 16 GB,139.98,"4,3600","2,8",8.749,Black,10.0,18.0
ADATA XPG LANCER RGB 32 GB,173.29,"5,6400","2,16",5.415,Black,10.0,32.0
G.Skill Trident Z Neo 128 GB,329.99,"4,3200","4,32",2.578,Black / Silver,10.0,16.0
Kingston FURY Beast RGB 8 GB,48.17,"5,6000","1,8",6.021,Black,10.0,30.0
G.Skill Trident Z5 32 GB,92.99,"5,5600","2,16",2.906,Black,12.857,36.0
Kingston FURY 64 GB,280.31,"5,5200","4,16",4.38,White,15.385,40.0
Kingston Fury Renegade RGB 64 GB,274.99,"5,6400","2,32",4.297,Silver / White,10.0,32.0
Corsair Vengeance LPX 4 GB,21.51,"4,2400","1,4",,Black / Yellow,12.5,15.0
G.Skill Trident Z 16 GB,69.34,"4,3200","2,8",4.334,Red / Silver,10.0,16.0
G.Skill Aegis 8 GB,22.55,"4,2400","1,8",2.819,Black / Red,12.5,15.0
PNY XLR8 32 GB,119.99,"4,3200","2,16",,Black / Red,10.0,16.0
TEAMGROUP Elite 4 GB,16.52,"3,1600","1,4",4.13,Black,13.75,11.0
Kingston FURY Beast 8 GB,,"4,2666","1,8",,Black,12.003,16.0
TEAMGROUP T-Force Vulcan TUF Gaming Alliance 32 GB,,"4,3600","2,16",,Black / Gold,10.556,19.0
Corsair Vengeance RGB 64 GB,179.97,"5,5600","2,32",2.812,Black / Gray,14.286,40.0
G.Skill Trident Z Neo 128 GB,339.99,"4,3600","4,32",2.656,Silver / Black,10.0,18.0
Corsair Vengeance RGB 32 GB,124.0,"5,6000","2,16",3.875,Black / Gray,12.0,36.0
Corsair Vengeance RGB 48 GB,179.99,"5,7000","2,24",3.75,Black,11.429,40.0
Corsair Vengeance 64 GB,177.99,"5,5600","2,32",2.781,White / Gray,14.286,40.0
G.Skill Ripjaws S5 32 GB,,"5,5600","2,16",,Black,10.714,30.0
Kingston Server Premier 16 GB,69.98,"4,2666","1,16",4.374,,14.254,19.0
G.Skill Trident Z5 RGB 32 GB,,"5,5600","2,16",,Silver / Black,12.857,36.0
Kingston HyperX T1 8 GB,,"3,1600","2,4",,Blue,11.25,9.0
Patriot Viper 4 16 GB,,"4,3200","2,8",,Red / Black,10.0,16.0
HP V6 16 GB,,"4,3200","2,8",,Black,10.0,16.0
Thermaltake TOUGHRAM XG RGB 64 GB,554.98,"4,4000","2,32",8.672,White / Silver,9.5,19.0
V-Color TRA548G70D834Q 192 GB,1869.99,"5,7000","4,48",9.74,White,9.714,34.0
Crucial CT64G56C46S5 64 GB,156.99,"5,5600","1,64",2.453,Black,16.429,46.0
Corsair Vengeance LPX 64 GB,158.36,"4,3000","2,32",2.474,Black / Yellow,10.667,16.0
G.Skill Trident Z RGB 16 GB,135.71,"4,3600","2,8",8.482,Black,8.889,16.0
G.Skill Ripjaws V 16 GB,36.99,"4,2400","2,8",2.312,Red,14.167,17.0
Kingston FURY Beast 16 GB,80.37,"5,6400","1,16",5.023,Black,10.0,32.0
Kingston Fury Renegade RGB 32 GB,114.61,"5,6400","1,32",3.582,Silver / Black,10.0,32.0
Kingston FURY Beast RGB 32 GB,188.99,"5,6000","1,32",5.906,Black,10.0,30.0
G.Skill Ripjaws M5 RGB 64 GB,209.99,"5,6000","2,32",3.281,White,10.667,32.0
Corsair Vengeance 32 GB,143.99,"5,6400","2,16",4.5,Black,10.0,32.0
G.Skill Trident Z Royal 32 GB,170.53,"4,3200","4,8",5.329,Silver,10.0,16.0
Crucial Ballistix 64 GB,,"4,3600","2,32",,Black,8.889,16.0
Kingston Fury Renegade RGB 32 GB,,"4,3600","2,16",,Black / Silver,8.889,16.0
Kingston FURY Beast 32 GB,119.38,"5,6000","1,32",3.731,Black / Silver,12.0,36.0
ADATA XPG SPECTRIX D50 8 GB,,"4,3200","1,8",,Black,10.0,16.0
G.Skill Flare X5 256 GB,,"5,6000","4,64",,Black,10.667,32.0
G.Skill Ripjaws M5 RGB 32 GB,,"5,6000","2,16",,White,12.0,36.0
ADATA XPG LANCER RGB 48 GB,223.58,"5,7200","2,24",4.658,Black,9.444,34.0
Corsair Vengeance 32 GB,119.99,"5,6000","2,16",3.75,Black,12.0,36.0
Corsair Vengeance RGB RT 64 GB,,"4,3600","4,16",,Black,10.0,18.0
G.Skill Trident Z 16 GB,135.53,"4,3200","2,8",8.471,Black / White,10.0,16.0
Corsair Vengeance RGB Pro SL 64 GB,269.99,"4,3600","2,32",4.219,Black,10.0,18.0
Corsair Vengeance RGB 48 GB,140.99,"5,5200","2,24",2.937,Black,14.615,38.0
G.Skill Trident X 16 GB,136.16,"3,2400","2,8",8.51,Black / Red,8.333,10.0
Crucial CT25664BA160B 2 GB,12.97,"3,1600","1,2",6.485,Green,13.75,11.0
KingBank SharpBlade RGB 64 GB,,"5,6400","2,32",,White,10.0,32.0
Kingston Fury Renegade RGB 48 GB,386.61,"5,7200","2,24",8.054,Silver / Black,10.556,38.0
ADATA XPG LANCER RGB 32 GB,208.91,"5,5200","2,16",6.528,Black,14.615,38.0
G.Skill Ripjaws X 8 GB,,"3,1600","2,4",,Black / Blue,8.75,7.0
Crucial CT2K32G4LFQ4213 64 GB,,"4,2133","2,32",,Black / Green,14.065,15.0
GeIL Orion RGB AMD Edition 32 GB,,"4,4000","1,32",,Red,9.0,18.0
Crucial CT2K8G48C40S5 16 GB,41.99,"5,4800","2,8",2.624,Black,16.667,40.0
Samsung M393B2G70DB0-YK0 16 GB,17.51,"3,1600","1,16",1.094,Black / Green,13.75,11.0
Mushkin Enhanced Redline Stiletto 16 GB,48.98,"4,4133","2,8",3.061,Black,9.194,19.0
Corsair Vengeance RGB Pro SL 16 GB,83.99,"4,3200","2,8",5.249,White / Black,10.0,16.0
Silicon Power SP008GBLFU320X02 8 GB,,"4,3200","1,8",,,13.75,22.0
Patriot Viper Elite 5 RGB 16 GB,,"5,5600","1,16",,White,13.571,38.0
G.Skill Value 16 GB,,"4,2666","2,8",,Black,14.254,19.0
Corsair ValueSelect 16 GB,59.99,"4,2133","1,16",3.749,Black,14.065,15.0
Crucial Ballistix Sport 8 GB,59.71,"3,1600","1,8",7.464,Black / Silver,11.25,9.0
G.Skill Trident Z RGB 16 GB,,"4,3200","2,8",,Black,8.75,14.0
Gloway LYSB01EHFW722-ELECTRNCS 8 GB,,"4,2400","1,8",,Black / White,13.333,16.0
TEAMGROUP Team T-Force Night Hawk RGB 16GB (2 x 8GB) 288-Pin DDR4 SDRAM DDR4 3600 (PC4 28800) Desktop Memory Model TF1D416G3600HC18JDC01 16 GB,,"4,3600","2,8",,Black,10.0,18.0
Timetec 75TT36NU2R8-16GK2 32 GB,,"4,3600","2,16",,Blue,10.0,18.0
Corsair Dominator Platinum RGB 64 GB,351.99,"5,6200","4,16",5.5,Black,10.323,32.0
Corsair Vengeance RGB Pro SL 32 GB,123.88,"4,3600","4,8",3.871,Black,10.0,18.0
Samsung M391A2K43BB1-CPB 16 GB,43.0,"4,2133","1,16",2.688,Black / Green,14.065,15.0
Corsair Vengeance RGB 48 GB,167.19,"5,7000","2,24",3.483,Black,10.286,36.0
TEAMGROUP Xtreem 48 GB,,"5,7200","2,24",,Black,9.444,34.0
Patriot Viper Elite II 16 GB,44.99,"4,3600","2,8",2.812,Red / Black,11.111,20.0
Corsair Dominator Titanium First Edition 32 GB,233.99,"5,7200","2,16",7.312,Black,9.444,34.0
Kingston FURY Beast 64 GB,439.32,"5,6400","2,32",6.864,White,10.0,32.0
Patriot Viper Steel 8 GB,24.98,"4,3000","1,8",,Silver / Black,10.667,16.0
Kingston FURY Beast RGB 64 GB,193.69,"5,5200","2,32",3.026,Black,15.385,40.0
G.Skill Trident Z5 RGB 32 GB,329.99,"5,5600","2,16",10.312,Black,12.857,36.0
Corsair Vengeance Pro 16 GB,,"3,1600","2,8",,Black / Red,11.25,9.0
Corsair Dominator Platinum 32 GB,,"4,3000","2,16",,Black / Silver,10.0,15.0
Corsair CORSAIR Vengeance LPX 64GB (4 x 16GB) 288-Pin DDR4 SDRAM DDR4 3200 (PC4 25600) Desktop Memory Model CMK64GX4M4D3200C16 64 GB,,"4,3200","4,16",,Black / Yellow,10.0,16.0
Klevv BOLT X 8 GB,,"4,3200","1,8",,Black,10.0,16.0
ADATA XPG SPECTRIX D35G RGB 32 GB,,"4,3200","2,16",,Black,10.0,16.0
G.Skill Trident Z5 Neo RGB 256 GB,,"5,6000","4,64",,Black,10.667,32.0
Crucial CT2K16G4SFRA32A 32 GB,99.99,"4,3200","2,16",3.125,Green,13.75,22.0
Silicon Power SU016GLSTU160N22AH 16 GB,16.95,"3,1600","2,8",1.059,Green,13.75,11.0
G.Skill Trident Z5 RGB 32 GB,175.85,"5,5600","2,16",5.495,White / Black,10.0,28.0
Crucial CT24G56C46S5 24 GB,53.99,"5,5600","1,24",2.25,Black,16.429,46.0
G.Skill Ripjaws M5 RGB 64 GB,,"5,5600","2,32",,White,10.714,30.0
Corsair Vengeance RGB 32 GB,129.99,"5,6400","2,16",4.062,Black,11.875,38.0
G.Skill Trident Z 32 GB,589.52,"4,3200","2,16",18.422,Silver / White,8.75,14.0
Patriot Signature Line 16 GB,39.99,"4,2400","1,16",2.499,Green / Black,14.167,17.0
G.Skill Value 16 GB,36.33,"3,1600","2,8",2.271,Black,13.75,11.0
Patriot Viper Elite II 64 GB,164.99,"4,3600","2,32",2.578,Red / Black,11.111,20.0
Thermaltake TOUGHRAM XG RGB 16 GB,73.25,"4,4400","2,8",4.578,Black / Silver,8.636,19.0
G.Skill Trident Z5 RGB 32 GB,106.4,"5,5600","2,16",3.325,Black,12.857,36.0
G.Skill Flare X 16 GB,42.9,"4,2400","2,8",2.681,Black,12.5,15.0
Crucial CT2K8G4DFRA266 16 GB,41.0,"4,2666","2,8",2.562,Green,14.254,19.0
Mushkin 996573 4 GB,18.39,"3,1066","2,2",4.598,Green,13.133,7.0
PNY XLR8 16 GB,71.99,"4,2666","2,8",,Black / Red,12.003,16.0
Crucial CT16G52C42U5 16 GB,59.75,"5,5200","1,16",3.734,Black,16.154,42.0
Patriot Viper 3 8 GB,,"3,1600","2,4",,Black / Silver,11.25,9.0
Kingston FURY Beast RGB 32 GB,257.83,"5,6400","1,32",8.057,White,10.0,32.0
G.Skill Trident X Series 16 GB,,"3,2933","2,8",,,8.183,12.0
Kingston KSM26RD4/64HAR 64 GB,,"4,2666","1,64",,,14.254,19.0
Apacer AU 16 GB,,"4,3200","1,16",,Black,13.75,22.0
Mushkin Enhanced Redline Stiletto 16 GB,,"4,3600","2,8",,Black,10.0,18.0
Kingston FURY Beast RGB 32 GB,149.99,"5,6400","2,16",4.687,Black,10.0,32.0
Kingston FURY Renegade Pro 128 GB,904.97,"5,6000","4,32",7.07,Black,10.667,32.0
Kingston HyperX Savage 16 GB,31.64,"4,2133","4,4",1.978,Black / White,12.189,13.0
Kingston FURY Beast RGB 32 GB,179.12,"5,6000","1,32",5.598,White,10.0,30.0
TEAMGROUP Elite 32 GB,65.98,"4,3200","1,32",2.062,Black,13.75,22.0
Kingston FURY Renegade 64 GB,289.76,"5,6400","2,32",4.527,Silver / Black,10.0,32.0
G.Skill Sniper 8 GB,35.17,"3,1600","2,4",4.396,Black / Red,11.25,9.0
Silicon Power XPOWER Pulse Gaming 16 GB,62.52,"5,6000","1,16",3.908,Black / White,10.0,30.0
ADATA XPG Lancer Blade 16 GB,,"5,5600","2,8",,White,16.429,46.0
Crucial CT2KIT25664AA1067 4 GB,,"2,1066","2,2",,Green,13.133,7.0
Crucial Ballistix Sport LT 32 GB,,"4,2400","2,16",,White,13.333,16.0
Corsair Vengeance RGB Pro 256 GB,,"4,3200","8,32",,White,10.0,16.0
TEAMGROUP T-Force Delta RGB 8 GB,,"4,3200","1,8",,Black,10.0,16.0
GOODRAM IRDM PRO 8 GB,,"4,3600","1,8",,Black,10.0,18.0
Corsair Vengeance RGB RT 32 GB,89.99,"4,3200","2,16",2.812,Black,10.0,16.0
Thermaltake TOUGHRAM XG RGB 16 GB,67.2,"4,4400","2,8",4.2,White / Silver,8.636,19.0
TEAMGROUP Xtreem 48 GB,209.99,"5,7600","2,24",4.375,Black,9.474,36.0
G.Skill F4-3200C16Q2-128GTZ 128 GB,,"4,3200","8,16",,Gray / Red,10.0,16.0
ADATA XPG CASTER RGB 32 GB,385.07,"5,6000","2,16",12.033,Black / Silver,13.333,40.0
G.Skill Ripjaws X 16 GB,57.25,"3,1600","4,4",3.578,Black / Red,11.25,9.0
Kingston HyperX Fury 64 GB,449.0,"4,3466","2,32",7.016,Black,9.81,17.0
Silicon Power GAMING 32 GB,,"4,3200","2,16",,Red / Black,10.0,16.0
GeIL Orion RGB AMD Edition 16 GB,,"4,3200","2,8",,Gray,10.0,16.0
Corsair Vengeance LPX 8 GB,,"4,3000","2,4",,Black / Yellow,10.667,16.0
G.Skill Ripjaws S5 64 GB,,"5,5600","2,32",,Black,10.714,30.0
G.Skill Trident Z5 RGB 32 GB,144.99,"5,7600","2,16",4.531,Silver / Black,9.474,36.0
TEAMGROUP T-Force Delta RGB 32 GB,131.47,"5,6200","2,16",4.108,White,12.258,38.0
Corsair Vengeance LPX 64 GB,161.87,"4,2400","2,32",2.529,Black / Yellow,13.333,16.0
G.Skill Trident Z 32 GB,249.99,"5,6000","2,16",7.812,Black,10.0,30.0
G.Skill Trident Z Royal Elite 64 GB,,"4,4266","4,16",,Silver,8.908,19.0
Samsung M393A2G40DB0-CPB 16 GB,64.98,"4,2133","1,16",4.061,Black / Green,14.065,15.0
TEAMGROUP Elite 32 GB,76.99,"5,4800","1,32",2.406,Black,16.667,40.0
ADATA XPG SPECTRIX D35G RGB 16 GB,73.22,"4,3600","1,16",4.576,Black,10.0,18.0
Corsair Dominator Platinum RGB 16 GB,99.22,"4,3200","2,8",6.201,Black,10.0,16.0
Patriot Signature Line 4 GB,24.86,"4,2666","1,4",6.215,Green,14.254,19.0
Kingston FURY Renegade 64 GB,280.0,"5,6000","2,32",4.375,Silver / Black,10.667,32.0
Corsair Vengeance 8 GB,39.99,"3,1600","1,8",4.999,Black / Silver,12.5,10.0
Kingston KVR13LL9Q4K4/128I 128 GB,,"3,1333","4,32",,Silver,13.503,9.0
Micron MT8JTF51264AZ-1G6E1 4 GB,11.99,"3,1600","1,4",2.998,Black / Green,13.75,11.0
Crucial CT16G4DFD8266 16 GB,47.0,"4,2666","1,16",2.938,Green / Black,14.254,19.0
Thermaltake TOUGHRAM XG RGB D5 32 GB,164.98,"5,5600","2,16",5.156,Black / Silver,12.857,36.0
Corsair CMT32GX5M2X7800C36 32 GB,,"5,7800","2,16",,Black,9.231,36.0
G.Skill Trident Z 32 GB,,"5,6000","2,16",,White / Black,10.0,30.0
Mushkin Proline 16 GB,44.75,"4,3200","1,16",2.797,,13.75,22.0
G.Skill FORTIS 64 GB,,"4,2400","4,16",,Black / Red,12.5,15.0
G.Skill Trident Z Royal 32 GB,162.78,"4,3600","2,16",5.087,Silver,8.889,16.0
Patriot Viper Venom RGB 32 GB,119.99,"5,6800","2,16",3.75,Black / White,11.765,40.0
Mushkin Redline Lumina 64 GB,281.02,"4,3200","2,32",4.391,Black,8.75,14.0
TEAMGROUP T-Force DELTAα RGB 32 GB,89.99,"5,5600","2,16",2.812,Black,14.286,40.0
